"","Dbx1","Dbx2","Irx3","Nkx22","Nkx61","Nkx62","Olig2","Pax6"
"E1269_59",0.205460879580792,0.0679367334275165,0.606951028017655,1.3488534157803,2.18173121463461,0.250055392068974,0.0388742663715845,0.503275658268115
"E1115_10",1.1346642945556,0.479638313340548,0.786739268563711,0.892784859101622,0.989682744007627,0.45257235828525,0.45103895190868,0.779010930846133
"E73_139",0.63672682700739,0.107180921386828,0.729596705255611,0.545078780515673,2.03506863554832,0.562879891635415,1.37994950923809,1.09998886962905
"E664_492",0.0599237566823361,0.015832108733937,0.0191578835284068,2.25754772854614,1.85702944378685,0.0563795828832164,0.0190584168080614,0.00995934844576632
"E1649_459",0.114589210565107,0.0163255115263861,0.0039005722294508,0.0670912915067841,2.19960632248586,0.0297975008378988,2.17151456531319,2.20228212318686
"E1299_312",0.000222279741519602,0.0710499441156244,1.90440839810722,0.0165535995631527,1.98201071016892,0.0188206669036258,0.174456907269059,2.67911232044886
"E485_286",0.00702968857971255,0.00626660707506681,1.53498045439418,0.00172343769752956,2.03955644314695,0.0113918778440743,0.0130014875323339,1.80410941486963
"E804_403",0.00895334478282328,0.016573216621934,0.0227440891907879,1.98225633510593,1.79196737741593,0.0094595987269232,0.00730352952044956,0.0327682528760114
"E1921_78",0.080785382268979,0.134911409207525,0.528492420084304,0.046753130485115,1.91060736871617,0.228135217379724,2.05312214086278,1.96103837198698
"E917_466",0.000403391143503939,0.0139874027017694,0.0880531876620276,2.02341063984215,1.80518730887881,0.00206487716265616,0.138170419790447,0.0561466666692414
"E688_202",0.0177836331047118,0.00939688781665586,0.00199815119375241,1.93533419005439,1.98461321562654,0.00980660742317278,0.00545713970074416,0.0173278583686864
"E757_478",2.47295969831967,1.99178313136708,2.57700104145739,0.00574653077861691,0.100750914484116,0.0284263539373381,0.00468189088950271,2.01544153246529
"E534_288",0.10566210655285,0.0883902404862359,1.49658586616096,0.00808408191345983,1.82398240745701,0.0346726759099018,0.00218061385305911,1.50610697584337
"E1045_270",0.0163891112360897,0.0859490994423794,1.38206472854999,0.0074931867090642,1.51100028599731,0.0110494289037786,0.00138020403398942,1.91875580241539
"E45_173",0.289524826409316,0.498059011729504,0.458567544870791,0.648520361321667,0.976352068181486,1.90438622298832,0.23305779304126,0.57364528855108
"E49_238",0.043365443309711,0.00682544146178836,0.648537946509005,6.12304455247076e-05,2.14973896104028,0.00962584853551325,1.66208771550121,1.494850791703
"E602_146",0.0141070320800103,0.066932683698437,1.28337245452198,0.0272599341409222,1.76657484187603,0.0164824767801285,0.356624588227912,1.92526605617499
"E1264_389",3.11994522004025e-05,0.0957581889472148,0.0341775298651402,0.00700359732900817,2.21021401896534,0.000129974188696063,2.14029748743486,2.38433781557713
"E389_424",0.0341037057740035,0.0444932251023448,1.51604130670536,0.00604656237032236,1.78408036425318,0.00116594845975319,0.00962470720048625,1.47109399377514
"E649_304",0.016060772841409,0.0102063028063773,0.0436706873725682,1.25795501577575,1.76973346271554,0.0338521136362814,0.0911083473596265,0.0259192586308374
"E1293_167",0.00408003952809729,0.0665345900799547,1.78673586580647,0.112774172387988,1.68990021063466,0.00666174214113329,0.000703865185659993,1.96344638460177
"E859_482",0.0748250425544109,0.0523726743950675,0.153765103154439,1.42809277367137,2.31006313939786,0.00436056720943288,2.59572514918218e-05,0.0224944504513278
"E1738_302",0.259412148866307,0.0119159149933406,0.0805601511529431,0.00180627737174944,1.46550213874005,0.121762124986298,2.07758383591701,1.81924948861857
"E1459_279",0.00504007580687366,0.0429581341240788,0.00551262863508667,2.79120871652249,2.10839539907028,0.020803051350707,0.0317701756404879,0.00503527590612435
"E807_71",0.158329790334327,0.846211987407673,1.73359305661811,0.00489169119220189,0.412622477520983,0.618785281003228,0.0583262565540165,1.39068279043559
"E968_145",0.219535996753017,0.0261313999600162,0.0654079489031249,0.0574032640955164,2.28478114361969,0.101626580818956,2.06951322093436,1.81282430778209
"E1165_136",0.489467559666876,0.00536122678889187,0.0137229319915648,2.24589245494776,1.66726962111858,1.76251274739084,0.177314039056718,0.0836140364231108
"E262_231",0.0159216143889493,0.0142908949318381,0.0134192543354537,0.078964315689813,2.05193637326184,0.102281258639618,1.99207654616213,2.15969925428142
"E520_413",0.011108104197164,0.0211446337667275,0.122910884419999,1.83064887647992,2.36394127780306,0.00839826148140566,0.00124456216649542,0.0153442696797375
"E628_345",0.00994404631240907,0.0137749507842969,0.00427159976573543,2.10015347841184,2.62110791230154,0.00277864824875681,0.0154472625641018,0.0115353592230021
"E1472_446",0.0951960060979406,0.0211895654644256,0.00261048832877497,1.4180328194712,1.72976101662769,0.00267862872709829,0.0500784059253122,0.0179231089099749
"E176_146",0.0722394232086038,0.0583772424156068,0.853513597855749,0.217495397686296,1.90665240643348,0.140343293696236,0.645046692366018,0.912763663732368
"E1797_231",0.0283849108409836,0.014764130066075,0.0126610654573791,1.89788034414508,1.78798264353237,0.068007008334626,0.00720628663722195,0.039112330449004
"E644_226",0.00502770848565071,0.00734276931088837,0.959104555226914,0.200465183194227,2.44720271886435,6.3290961711422e-05,0.467129289527937,2.07153951752243
"E494_285",0.0341669608072572,0.0233240121266796,0.0172296998429255,0.0273727187788507,2.53313683488404,0.000929979529218153,1.91544010622648,1.94656711772949
"E1954_290",0.0322699185471435,0.0303563865288185,0.0205186000096819,0.0639008558236184,2.20746602561106,0.183769460183637,2.02803699604682,1.85046588184459
"E318_166",0.0707376751693296,0.0218753305224,0.923760501920136,1.23180203948356,2.1026725725057,0.060858194364673,1.28736475894862,1.4492637075216
"E21_27",0.605140436042425,0.288148359927214,0.749559354688271,1.05155481287222,1.65675360293956,0.316873654262936,1.13965331340489,0.899740703580683
"E1061_96",0.0250924071978872,0.00468249592406416,0.104056593884424,1.38461353442798,1.82530545809388,0.117527936968012,0.188289103877947,0.0992199818783767
"E1445_236",0.0045555329354363,0.0535266823870223,0.0321137780716175,0.0718685693528368,1.80782886884621,0.00236838207973742,2.06953035718941,2.16107232723857
"E269_496",0.000525698710941203,2.13038703398517,2.16327755818559,0.0404407652394297,0.00755406718356507,1.63656410770684,0.0183645876411569,2.04862458329889
"E1479_264",0.0103512107961976,0.0224698068849261,0.0400959996910424,1.70260398084771,1.89655120638636,0.0276310527375006,0.00744381636054523,0.00706831330962483
"E1342_128",0.00704842759608118,0.00468076436745343,0.234403729781137,2.14726738401939,2.17541416249651,0.0196784846371038,0.0933671566300939,0.16825372472751
"E1261_86",1.52178637660494,1.29199112545036,1.45872302568699,0.134558289483306,0.797292127863772,0.0495601549065684,0.812745705432302,1.61687050403051
"E333_371",0.00245091545545743,0.0501367869915321,0.129502509658901,1.74774681250497,2.24939712934643,0.00175639991430398,0.0243834580868602,0.039969705546758
"E1209_87",1.18750135309181,0.0133762467796786,0.484872509559348,2.02305329423025,1.39079635850018,0.0634971985520803,0.119601578431841,0.00760691344813298
"E1599_428",0.00662405053342662,0.0211224299703393,0.0108680823844635,1.80454171246425,2.06344083921188,0.012679772913293,0.0725887911409981,0.00571550194354992
"E1054_394",0.00560148203868359,0.00688631525340465,0.0029598581301673,1.54510934724983,2.1012334773418,0.00647321616012485,0.000804156945224432,0.0522226364764408
"E1221_116",0.032494149645905,0.270906094947574,1.9179337430107,0.210859072153606,1.92241351643049,0.0751263737070465,0.165680153486707,2.33036237006513
"E1819_406",0.058527907073886,0.00474413692307764,0.0031162783519599,1.95539680820149,1.77321893080585,0.0331615128230043,0.00517458963180355,0.0396726876974461
"E825_198",0.00284468876922803,0.000534481541376099,1.86287992394711,0.0966774722822348,1.94458506164621,0.00650655316555524,0.688223380633516,2.3851354990476
"E387_495",0.00285810927700648,0.000404908803837694,0.00151994061938863,1.95898560244603,1.91168221431697,0.0128559460901089,0.0960694068274111,0.0063921532497894
"E438_494",0.0486548503028746,0.12731247321763,1.79844837285488,0.0142924871291599,1.76261702184816,0.00522646365211305,0.00459984399595307,1.77271810121669
"E678_83",0.60978516941144,0.890671011029175,0.842386392212982,0.0687986563870049,0.929627346658858,1.8225116642828,1.32855941087048,1.59893150870533
"E35_234",0.00145654598254449,0.0652295198480289,0.00316892966723729,2.36838893014663,2.37419314021,0.0279015381445488,0.0219276014079142,0.0168889149638855
"E1750_427",0.00465960595188139,0.0641152753841619,0.00758286779480966,1.86369886627076,1.67046146542286,0.015085461289221,0.00219575958934706,0.00156301729490986
"E642_121",1.57576807341665,2.39649841510958,1.793807481372,0.036983196343248,0.01395643440916,0.580625327526776,0.0233979108328877,2.64820325073732
"E206_160",0.0659482757595302,0.172690744076035,2.2313713075185,0.134604032513703,1.91324452982941,0.149412222605941,0.0348685417584722,2.02506490158447
"E247_366",0.0341244631126974,0.000860465398771252,0.0255692525274538,0.0470603922102279,1.91155014706535,0.00754600515038613,2.36295925791553,1.39570773513887
"E723_254",0.189483028256847,1.91664115279877,2.01740514557209,0.00115105986061136,0.00445612769466045,1.11245371733554,0.00293806054202646,1.57879003673928
"E1709_75",0.148005946530711,0.0172013693585853,0.463694462603405,0.827697768268686,1.94644241479678,0.0218264248699124,1.26520914169995,1.83831279055274
"E597_317",0.00541984223502743,1.91207084334916,1.70908954998305,0.0640613982355103,0.1139427693455,1.86381902646421,0.0529211177796695,2.31384681282304
"E23_91",0.0414604637536628,0.0358993500196456,0.881546904859707,1.14274678243606,2.09546851403686,0.0109152733739005,1.80966230805894,1.96496032128104
"E1632_192",0.0144559286158262,0.0101834416728407,2.08856332464347,0.127040926831772,1.6050752475303,0.00926333930260478,0.226011916204395,2.13341463292853
"E1782_469",0.009361826639989,0.017572783441154,0.0124975042419999,0.0117199923493008,1.88467310296961,0.091597327310367,2.19455195126333,2.05157559826947
"E408_133",0.0513864612482401,0.00206811303313336,1.8247469705054,0.0226339859555694,1.44627738919182,0.00234329173080482,0.0045986895464208,1.75375869662835
"E83_198",0.033341595409851,0.0201299559814569,0.0134923882524559,0.0136182123656688,1.68030178211382,0.0673923450919607,1.829993041022,3.24204976055265
"E932_212",0.042788982910839,0.0192683341085034,2.08930082612236,0.0239938024221182,1.73858318023164,0.00247592050875295,0.0283802713741352,2.13505701000427
"E1706_425",0.0619365287625727,0.0570897391690134,0.0231429137237223,0.000958243058299371,1.31942972138455,0.00464891808049075,1.82811256454665,1.97737408722043
"E353_222",0.0160827975211743,0.0153583544285898,0.121512151119796,0.0749727041196836,1.72420331543419,0.00907423324262666,1.41174473424692,2.07481096303729
"E733_429",0.0220243521155461,0.00117223692721128,0.15461492821895,2.60725103092125,2.02479115897626,0.00118528234872988,0.0168298586956302,0.0436740263683853
"E391_80",0.328198760004819,0.0330097064514143,0.09509085372258,2.0094046385904,1.44738396666278,0.126100270231993,0.16936137181547,0.294072699646396
"E1647_291",0.0679884801076736,0.0061746407635022,0.00215669613939791,0.047053933113766,1.18041069075802,0.0263949035058834,1.62322683030373,1.42241559787933
"E1682_88",0.0444781888949093,0.0196318400608077,0.345532562519183,1.3634398810584,1.93840030984945,0.0283892879109583,0.51238988796509,0.421821281813371
"E182_141",0.0882829802117834,0.0221826518032723,2.36391921153268,0.206795961473668,1.44456286397383,3.2453426954529e-05,0.00428280791085107,2.06221303437437
"E1794_137",0.131932081234212,0.0107002205022387,0.169392878805301,0.382839065170511,1.79192097113644,0.0120038595174796,1.55432251560302,1.63683553904992
"E1693_17",1.28107960616998,0.272659244451049,0.801415632106704,1.54057512483288,1.1568970677831,1.40994642433371,1.01073952468507,0.924114339781038
"E1218_117",0.124205710284247,0.00015985328244245,0.181248827873706,0.0569846611343163,1.4885674779828,0.299007884809033,2.70099082885481,2.12105706262996
"E143_27",0.692709635191442,0.15514270602531,0.48978789573356,1.08007926272349,1.07642893215425,0.456816750033114,0.60464674690495,0.442121323214722
"E1325_36",1.52511533598352,1.01921145081804,0.67081687408302,1.19503801430704,1.70579269656503,1.91462815647536,0.591232904614551,1.34284571329912
"E1037_345",0.0157279404224096,0.000349744420424108,0.0105352703342182,1.8073203482598,2.03110457494942,0.0128980353152759,0.0111213260968584,0.00190969502731916
"E1408_126",0.579597109569842,0.379966025948652,1.54635059114419,0.00637953251658996,2.34996673085551,0.423858912261746,0.792859281219836,1.41009482330613
"E960_294",0.0127089388038316,0.00393351365353171,0.617617268552966,0.0124569684489042,1.59528929310044,0.0141701356303029,1.20296014080231,1.4776312143281
"E715_416",0.00277184069721049,0.00878064641354543,0.0115179357874032,1.58370074951215,1.82315250273951,0.0016533445490866,0.0708317264479746,0.0519087058942981
"E693_147",0.0136506668428327,0.00171174773742864,0.15323709650116,0.171575720785603,2.28055097278894,0.0023959889697623,1.27723933906158,1.65662333208495
"E1172_336",2.06384329661398,1.88070745579065,1.73219171424457,0.000149865789396372,0.00633505500332119,0.0847095086271924,0.0011239179896849,2.11203165183365
"E173_455",0.0239396108691175,0.00128932236323698,0.00400941161293256,2.31162782026725,2.3462432158509,0.0399006906772851,0.000156583810960772,0.0285743542412631
"E321_25",0.25947267983213,0.348968516172706,0.723998251805941,0.481481343951248,1.16434754709922,0.526321982062822,1.48332674687431,2.06686715860908
"E619_110",0.0374620707345271,0.00804458900180381,0.541696642014302,0.958145544461711,2.41301470216053,0.011629865004374,1.76049585119748,2.01159496198304
"E514_82",0.15975198884247,0.129039327970622,0.315440557930366,1.53045415677771,2.11369709631948,0.0619091821145907,1.53972319864882,1.66776375912454
"E1966_251",0.290659988749683,1.72261387592693,1.96400105507136,0.00217118898618366,0.0177406482056618,1.93552476518705,0.0491986489794733,1.93393507324122
"E142_491",0.0888077165392212,0.0210212513725639,0.0195905015943779,0.0154614510118139,2.46686393464183,0.0630463116083861,1.60149481732736,2.19107859208954
"E675_327",0.0150375665134657,0.0110598008043549,0.0056294002733743,2.22087759023738,1.67287219691649,0.0171214917910045,0.0176246307658713,0.00207114974146781
"E1900_459",0.0103518362804182,0.00816776691290343,0.0747455292096444,2.1365537189241,2.05037976232502,0.00977307106807768,0.052239210196545,0.0241574266291815
"E1644_444",0.0439088794099812,0.0144190913767017,0.0127192013476043,2.10943139311289,2.05181532980822,0.0565960993508508,0.016303603816548,0.0124248312516236
"E1851_394",0.0260666505319923,0.00339188516055717,0.122974687166904,1.54078633930795,1.59112458577502,0.0184426540552936,0.0391529548624468,0.0056892149620247
"E986_348",0.022851755343285,0.0098893412869958,1.91583798792917,0.0101952643029804,1.86766361525176,0.038849422422033,0.0233561216087984,1.90793462317686
"E1793_169",0.0696340397062027,0.0405708267398272,0.13912489489801,0.095770834439742,2.23680074128529,0.000302780781631853,1.99699149471242,2.14667059451712
"E934_10",0.526441896472132,0.748766569564241,0.893068032387848,0.968101260796166,1.37429449884633,0.51443879128627,0.686473772782472,1.09337637706837
"E855_358",0.0269366020477868,0.00484515446166433,0.192723767007551,1.67445835691028,1.33886760014586,0.0159956243718479,0.451869450782587,0.14527560231077
"E1461_55",1.66724395325429,0.352259894318813,0.268931270991083,0.161084519935709,1.50292814681236,0.745882850769782,1.42737639710817,2.00037409765378
"E1998_226",0.0245288764319366,0.0368140720944361,0.0396694691842089,1.66633584738843,1.90168257974316,0.0142216156266447,0.00262232624780184,0.0295172449943261
"E1210_462",0.0078128131722205,0.043941172835144,1.89242533610919,0.0119235003616056,1.91194283303693,0.00433586690349819,0.00291728912512596,2.17203484391265
"E248_459",0.0816085172811406,0.00727680041517893,1.69195587988038,0.0165014473041617,1.5023915089696,0.032386585620046,0.0683965452825916,1.85952059956216
"E1041_161",1.5046051265243,0.20942259765653,0.239825064445092,0.0130619587285413,2.05021068027321,0.502620556839482,1.5278952523155,2.0815073836601
"E1346_481",0.00626208382960695,0.0239987958397831,0.00430986547210433,0.008963257958288,2.00817331449293,0.00163987658220759,1.74404734737345,2.33081485724063
"E364_476",0.00176598439075424,0.00909294285312515,0.00843217010065844,0.0150347937054423,2.10930625952652,0.00194043861834615,2.10392543216284,2.38368842189245
"E1873_29",0.511907980672411,0.383786976792902,1.27390779222461,0.275369233211578,0.942986865654718,0.448475705101145,1.0743255325935,0.925734638237082
"E101_256",0.101848763411601,0.0393234329500286,2.1831654038315,0.00434084089224292,2.26447845707782,0.294401325425113,0.0417772138706606,2.13808659708135
"E752_72",0.0431783550491238,0.0628672715014732,0.799165667605213,1.94966717647105,1.30523872187185,0.0851580729078964,0.405789744570785,1.71104006126487
"E1327_243",0.0386747860069421,0.0046651943855621,0.0337543749226788,1.81761349039007,2.31682027623367,0.00454241690290758,0.00344131850219257,0.00307255957558924
"E1697_211",0.0244335968591192,0.00332978340862497,0.0361386330987766,1.82847214033119,1.80257322794411,0.000435761071942608,0.00454981543291597,0.0249067228607151
"E843_375",0.00639962974327232,0.000871421633851611,0.0397568251650397,1.73306623827626,1.6665671286986,0.00878519330492935,0.00145280212068919,0.0153103436763546
"E1070_44",0.962684446965257,0.925281545907866,1.03464857261288,0.590030059806725,1.73824889707372,0.248050369203712,0.186829480755589,1.65028847240486
"E416_205",0.00235595281781111,0.00718485462782789,0.0960810171949889,2.67672020402703,2.01402567634327,0.00753671593624619,0.101433795200069,0.050744062637465
"E1842_167",0.0758847730630384,0.0533347882948181,2.11427129465847,0.113064502141316,1.28887671976585,0.0895043008628272,0.435513240513787,1.73953349668067
"E1781_88",0.302612160027814,0.0776751801525286,1.01116523403459,0.470055194885256,2.30177714843895,0.370982728946498,0.25454063119846,1.12021725846207
"E990_463",0.00530168255702388,0.00254858495567701,0.0021316234283816,0.0526794288294382,1.62700353936064,0.0154600315120963,2.00439439234997,1.80786664299316
"E316_315",0.140145910063528,0.0822302304502964,0.00745883373153029,2.3805751221669,1.74516828354359,0.000291916790735228,0.0191407135359447,0.00210818748065768
"E1598_449",0.0460284540683544,0.127970831116215,0.0786542645123268,0.0140498745273014,1.89086669826253,0.00268005521221557,2.19930129433148,1.92249555953412
"E1575_355",0.0203170988904671,0.00976420187537602,0.0246854199806091,1.78176105363482,2.32251332140371,0.168242381173783,0.164815131478126,0.0472326253061906
"E788_94",0.000411498302332515,0.00638527135776595,0.0320634356000787,0.196149986233564,2.22057128930008,0.0345723383490725,2.12660852924342,1.61464539553567
"E1680_333",0.0139323412468411,0.00656457705613851,0.01125230817532,1.93789621780722,1.82863563138527,0.0165799845923821,0.0111656027441804,0.014019126898896
"E1317_240",0.00939609759537526,9.20563590107656e-06,0.0505912100778612,0.0385038907927302,2.68075128284696,0.000558360109423743,2.10359832792904,2.07541951033478
"E1351_145",0.0310524393395291,0.00504922612740897,0.0476823400138205,0.225836272889544,2.07688927451097,0.0769508899339331,1.76738189348447,2.36834714399616
"E1050_276",0.0143492724735518,0.118801836326901,2.47943556183827,0.0487600005192866,1.78018430771963,0.138436060458184,0.0109818239942344,2.43085588657436
"E1586_338",0.0068530972152944,0.00504412186907827,0.0593656485840205,1.69589631348279,2.33318879578064,0.00145728550470653,0.0225261806476116,0.00778674817872686
"E29_179",0.0445329141907545,0.0538486875132554,2.05692915999035,0.00359485050773379,1.58215489094688,0.193516841928569,0.0434511793712614,1.90527882037935
"E1129_282",0.0242702034825935,0.0116126363057907,0.143121878254473,2.27103800905068,1.54723225420417,0.0853540787264899,0.0115587110209658,0.0062949050731911
"E694_101",0.788263781210576,0.11845199012836,0.512826283884985,1.53783058259192,1.32963999878398,1.26876135611139,0.479239527799653,0.51276478202504
"E43_228",0.0487592700695953,0.00870454937903845,0.0237330906186954,0.0110067355436259,1.94225831060143,0.000931971134622893,1.77373345574791,2.04621245542966
"E1877_240",0.00671397775063651,0.00876743875787427,0.000182596478104859,0.0374590390575963,2.16475327701259,0.0252172681262368,2.12348657735715,1.93691071864243
"E748_245",0.0130299209277156,0.00159831336737189,0.132785652414423,1.59203317931103,2.54873762414207,0.00438702366082077,0.0566791544903528,0.0513676884241185
"E673_368",0.122006101511169,0.00569743939747041,0.0201189214346548,0.0333917693358876,1.857198268224,0.0623966115503662,1.6645706693924,1.85288317397323
"E1111_279",0.37372695721615,0.541107600200374,1.88980432957306,0.277160203673935,1.80596990365991,0.220126610238868,0.141759670894672,1.98747019644198
"E1626_170",0.0092095823894305,0.0348232676721802,0.0156678017780814,0.0418540685572096,1.64392054599114,0.00654321222527293,2.12105949303031,1.52073451220152
"E1547_51",0.234936149411054,0.431769754060439,0.277866204546498,0.236116577203322,0.607000049188601,0.951995819591233,1.67699101990934,2.6892650408042
"E277_191",0.0436207289248772,0.046103903589643,0.00545001191219783,1.77874085992148,1.8774258425063,0.0434632586440348,0.0108820530199576,0.000770681294427631
"E569_200",0.00548588137486524,0.023969194272958,0.0303146675685635,2.57993863912493,1.99243707787317,0.00442586582662058,0.0244216794229826,0.0605767202604435
"E1542_150",0.00253166534531419,0.00414029030240947,0.641005060633464,1.3736299926171,2.16086663293148,0.00757700946871785,0.657052804251067,0.782506422559794
"E1881_390",0.0216060183600244,0.0518304529806993,0.0159938761692948,0.00211396877945019,1.69614372568101,0.10909018397368,2.14128858130435,1.22672491726342
"E940_438",0.019425426166846,0.00663515384979127,0.0306550915670105,0.00615283274290456,1.46827178926426,0.00389248578406724,1.69180639353544,2.51753739181618
"E1562_401",0.00334883538326595,0.0849999698155696,0.0689165393391868,0.00232183924978789,1.89666022022689,0.0473758908406105,2.44365836396398,2.07746672541371
"E652_342",0.114106670202347,0.0706328915636256,0.00661611809954957,0.0186062421682425,1.69886487492497,0.124330922065903,1.69328701081569,2.0455850199493
"E1578_390",0.0187485854699273,0.0126609238511611,2.25103927203288,0.00380001609200192,2.18136334829885,0.0139074262537007,0.0335547482972962,1.85017368686646
"E1365_132",0.0035473940932566,0.014465347595773,0.0158391018551544,0.0229533033545686,2.17047238935622,0.0055481996380684,1.30492903650914,2.07200797659988
"E154_493",0.0744055988169699,0.00422517232503758,0.0138887478528061,2.56356069407239,1.97276753831769,0.0973947571300137,0.146908910037039,0.0588780941174228
"E453_263",0.0178290191655384,0.0102403713023579,2.00874222161872,0.0679357643284564,1.96816305330803,0.0175650280778845,0.0220158817244225,2.11954089877763
"E30_8",0.752052849203107,0.279013574968216,0.89430641997724,0.812020727021784,1.07792150560818,0.935029285869776,1.17926809465777,1.4828860729972
"E1806_300",0.00657388457041744,0.00403815873837035,0.00952273632930709,1.89549634064885,2.01613674931133,0.0436844596673099,0.0330190295723378,0.0420998676549844
"E1187_289",0.0246397919249286,0.0274610375794241,1.32538207964724,0.0278805000587042,2.00685692501883,0.00647837530268196,0.740971387048864,1.53362107715233
"E1743_371",0.00176100193524821,0.00138636797895656,0.0125403311117666,1.44157320985597,2.43213461777548,0.00119027185382037,0.0108702882614857,0.012326188802623
"E1094_161",0.0138813999438525,0.0391931682112388,0.254875913820444,0.0612168408446984,1.91940466023318,0.00302458395154685,1.68618862827053,2.17573720127018
"E1354_212",0.00338346422018559,0.0765834804616053,0.552686510444032,1.87302690085392,1.45734743573084,0.000676533553864001,0.25549838497807,0.713152577301012
"E770_103",0.0117763429183833,0.0243102542723848,0.00826541120770797,2.04260482348259,2.44475501104705,0.0288286276972974,0.115585431638391,0.0151735281405838
"E1326_71",0.399746491773083,0.328812838489292,1.33644270041622,0.190055802843397,2.20741328601096,0.877199850231672,0.374112369369223,1.55475019247513
"E458_34",1.89094384224264,0.210278808078768,0.281861688402991,0.819259482202142,1.04723409479641,1.22048449824414,0.335488741697163,0.24006975359096
"E119_496",0.00417831641785287,0.001080831009936,1.69085756048845,0.0525236166526247,2.05499543553934,0.00714300517573663,0.00696232527684482,1.95239112523476
"E1168_84",0.395530681516106,1.96556558316422,1.90788961205378,0.0757449969253166,0.51609082521236,1.94313711792668,0.00382999595741373,1.8768207056711
"E156_42",0.459415056218992,0.150443595835358,0.338996129292162,1.46112657503997,1.76669610359772,0.768130212635364,0.677274618669718,0.383415048074868
"E529_288",1.87053152303004,2.04772859941658,2.25012854878632,0.0291142734689995,0.0267093613971247,0.117374700058286,0.0534023220115621,1.64157101120961
"E187_77",0.669586789812367,0.0155131963141474,0.123280775988161,0.918881077701288,1.77506181946203,0.315381107947938,0.0394872052497566,0.401576389803717
"E436_97",0.116792610697995,0.294663011807883,0.323490411230077,1.75805442884367,1.68810478439754,0.918683114167327,0.256024862068977,0.315146264174683
"E307_245",0.0451222999736085,0.0026427132347343,0.0600386693928042,0.0454288752350835,2.02225651623221,0.186727485166703,1.83925955885571,1.667833997775
"E546_461",0.00276596138968901,0.0190991519420749,0.12115860925879,1.99886033927143,2.27911633705842,0.0148717323640313,0.0149936221139926,0.0385051768456422
"E1177_157",0.200896939147899,0.00790349813511764,0.0407403482526189,0.0177510736378073,2.1942521856379,0.119906344732796,2.57961864243906,1.46397687466321
"E1623_413",0.0326776447700456,0.0583628662586469,2.13755132945467,0.0153129765463398,2.03251810438686,0.00292287215769702,0.00371665683740189,2.25838861957697
"E1539_97",0.21004687117721,0.0686512468847124,1.34482822824558,0.446093387726757,2.32102830147685,0.00589489628315386,0.106382436967009,1.44352137059917
"E1431_344",0.00125662559713306,0.00454648664823874,0.0307676371707651,0.0220898413061398,2.3451539083196,0.0144921212788445,2.11402047100431,2.02928636067972
"E469_302",0.0133062673511411,0.0131323405983575,0.0249761835025884,2.0204195527534,2.56664478503519,0.00038698812715802,0.142146386387179,0.175009520683215
"E1865_366",0.0103867996670148,3.59733332703158e-05,1.87800065099792,0.0292431325239634,2.17323161522007,0.0336026105352562,0.916736441535324,2.37206640779926
"E749_10",0.471241769309298,0.376755393042456,0.763658567528857,1.32105562069894,1.5679637900328,0.326689550299422,0.628666130266078,0.949540039807648
"E1225_195",0.285509038177741,0.246164909871367,1.78212487844096,0.0277078088857162,1.84210428306858,0.112654162134354,0.0984221693879467,1.43378349752384
"E547_1",1.01382057131142,1.02115209748754,0.980887472118323,0.956457860128771,1.07718493556391,1.06334210007634,0.97552940812755,0.965278609121587
"E921_205",0.0225077349971853,0.00164349550745327,0.0207540098399132,0.223938973367128,1.32506625495622,0.0733880279247565,1.49780495482536,1.67075309870507
"E735_200",0.000259949977023802,0.028911026831703,0.0557902676647399,0.0159185555342111,2.14248649552361,0.0122854866008901,1.71773160738522,1.91852334423039
"E78_198",0.00029978932897289,0.0021233708316854,0.0449669105201403,1.66394577093818,2.1121632850681,0.0210182757927552,0.00117608023060127,0.0050188409404892
"E1202_175",0.467841496540423,0.0551287218325877,0.00214350281666469,0.0469453037462974,1.58348075223795,0.252116029788295,2.84553945827573,2.74507542342904
"E184_179",0.020320270978979,0.0325885648546973,0.650356324233736,0.019411276953348,1.84809736617169,0.0158278309626541,2.02307784524144,1.61720447829655
"E1340_148",0.742251871708998,0.254563243573658,0.172577837392046,0.00214995271420519,2.15761068853336,0.724526822350301,1.62630578481897,1.9959154655222
"E535_206",0.107942728503055,0.00467381199656648,0.00439235817964739,2.78846653191711,1.52756374156509,0.0502902035588912,0.028153028978421,0.00362863455859107
"E745_207",0.188086065531601,0.0785718968386086,0.321823548361107,0.00429467911207176,2.06511573939924,0.266995889803075,1.00861044240872,2.38945045618694
"E1934_475",0.013230610020204,0.10451161260918,0.00055099321627251,0.0335946827553247,2.6840046695948,0.0020003404730663,1.45683242974083,1.87158539129048
"E1167_415",0.0270926165725165,0.0314656110956476,0.0186340276086797,0.0317093814997776,1.49547629311018,0.0101402193505591,2.12684856640618,1.9495033904875
"E327_74",0.016944665956405,0.025854361605332,0.0227409485718449,1.83346589233695,1.32675760951984,0.134790149013782,0.135756368663535,0.198153543665408
"E548_471",0.0198546115335329,0.00971444848611707,0.000740504723587866,1.91109629748528,2.32863899084474,0.0117429250967788,0.0351038783651925,0.0112550265745261
"E1821_443",0.00675376117486341,0.0153258080420133,0.0128441854213698,0.0323994200974476,1.80313355682906,0.00184273683886774,1.97449427308533,1.70272133382116
"E3_125",0.0490104317970006,2.84866577890179,1.48905011819446,0.00519191282128113,0.0456757130358739,2.10372853713541,0.0181736273942734,1.89091645311689
