TF_idx,Target_idx,Label,Score,TF_name,Target_name
383,15,0,0.44453233,EOMES,ADAM12
909,1472,0,0.44453233,MAF,SPEF2
909,1461,0,0.44453233,MAF,SP140
1462,1573,0,0.44453233,SP4,TLE1
383,451,0,0.44453233,EOMES,FILIP1L
909,1722,0,0.44453233,MAF,UST
383,1019,0,0.44453233,EOMES,NCALD
1462,1617,0,0.44453233,SP4,TPD52
383,1265,0,0.44453233,EOMES,RAD23B
1462,691,0,0.44453233,SP4,KIF21A
1462,1293,0,0.44453233,SP4,RGS10
1462,598,0,0.44453233,SP4,ICOS
1462,1551,0,0.44453233,SP4,TECR
909,1261,0,0.44453233,MAF,RABEP2
909,87,0,0.44453233,MAF,ATF7IP2
909,915,0,0.44453233,MAF,MAML3
383,164,0,0.44453233,EOMES,CACNA1H
383,1508,0,0.44453233,EOMES,SULF2
383,1517,0,0.44453233,EOMES,SYNE1
1462,61,0,0.44453233,SP4,AP3B2
383,598,0,0.44453233,EOMES,ICOS
909,1167,0,0.44453233,MAF,PLA2G6
909,1265,0,0.44453233,MAF,RAD23B
383,1401,0,0.44453233,EOMES,SLAMF7
1462,89,0,0.44453233,SP4,ATG4D
909,326,0,0.44453233,MAF,DIAPH3
1462,672,0,0.44453233,SP4,KALRN
383,1261,0,0.44453233,EOMES,RABEP2
1462,388,0,0.44453233,SP4,EPHA7
909,1682,0,0.44453233,MAF,TTC39B
383,1601,0,0.44453233,EOMES,TNF
383,1620,0,0.44453233,EOMES,TRABD2A
909,1520,0,0.44453233,MAF,SYT1
909,1049,0,0.44453233,MAF,NKD1
1462,609,0,0.44453233,SP4,IFT88
909,127,0,0.44453233,MAF,BMPER
383,1529,0,0.44453233,EOMES,TANC1
1462,1049,0,0.44453233,SP4,NKD1
909,1440,0,0.44453233,MAF,SMAD7
1462,327,0,0.44453233,SP4,DIP2C
909,345,0,0.44453233,MAF,DNAJC6
909,200,0,0.44453233,MAF,CD226
909,44,0,0.44453233,MAF,ALOX5AP
909,207,0,0.44453233,MAF,CD79A
383,902,0,0.44453233,EOMES,LTBP3
909,1679,0,0.44453233,MAF,TTC28
1462,1167,0,0.44453233,SP4,PLA2G6
383,61,0,0.44453233,EOMES,AP3B2
909,89,0,0.44453233,MAF,ATG4D
1462,1114,0,0.44453233,SP4,PARD6B
1462,1679,0,0.44453233,SP4,TTC28
383,1043,0,0.44453233,EOMES,NIBAN1
383,1682,0,0.44453233,EOMES,TTC39B
1462,640,0,0.44453233,SP4,IL2RA
1462,1481,0,0.44453233,SP4,SPTBN1
383,915,0,0.44453233,EOMES,MAML3
383,48,0,0.44453233,EOMES,ANK1
383,204,0,0.44453233,EOMES,CD40LG
1462,1335,0,0.44453233,SP4,RUBCNL
1462,522,0,0.44453233,SP4,GRAP2
1462,1295,0,0.44453233,SP4,RGS3
909,903,0,0.44453233,MAF,LTBP4
383,1534,0,0.44453233,EOMES,TBC1D4
1462,294,0,0.44453233,SP4,CTNND2
1462,1059,0,0.44453233,SP4,NOL4L
909,888,0,0.44453233,MAF,LRP1B
909,874,0,0.44453233,MAF,LINGO2
909,1335,0,0.44453233,MAF,RUBCNL
1462,454,0,0.44453233,SP4,FLNB
383,1005,0,0.44453233,EOMES,MUS81
1462,1440,0,0.44453233,SP4,SMAD7
1462,902,0,0.44453233,SP4,LTBP3
909,204,0,0.44453233,MAF,CD40LG
383,1020,0,0.44453233,EOMES,NCAM1
383,294,0,0.44453233,EOMES,CTNND2
909,61,0,0.44453233,MAF,AP3B2
383,1617,0,0.44453233,EOMES,TPD52
909,1401,0,0.44453233,MAF,SLAMF7
909,1285,0,0.44453233,MAF,RCAN3
909,604,0,0.44453233,MAF,IFNG
1462,437,0,0.44453233,SP4,FCER2
383,70,0,0.44453233,EOMES,ARHGAP24
1462,474,0,0.44453233,SP4,GADD45A
1462,63,0,0.44453233,SP4,APBB2
1462,604,0,0.44453233,SP4,IFNG
909,630,0,0.44453233,MAF,IKZF3
909,104,0,0.44453233,MAF,B4GALNT3
1462,890,0,0.44453233,SP4,LRP5
909,432,0,0.44453233,MAF,FBXO16
1462,935,0,0.44453233,SP4,MBNL3
383,550,0,0.44453233,EOMES,HDAC8
1462,1099,0,0.44453233,SP4,OSBPL3
1462,874,0,0.44453233,SP4,LINGO2
1462,207,0,0.44453233,SP4,CD79A
383,345,0,0.44453233,EOMES,DNAJC6
1462,1020,0,0.44453233,SP4,NCAM1
383,1015,0,0.44453233,EOMES,NAV3
1462,1134,0,0.44453233,SP4,PDE4D
383,1481,0,0.44453233,EOMES,SPTBN1
909,437,0,0.44453233,MAF,FCER2
383,278,0,0.44453233,EOMES,CRADD
383,1574,0,0.44453225,EOMES,TLN2
1039,975,0,0.44452614,NFATC1,MLLT3
1039,1372,0,0.44452423,NFATC1,SFXN1
1039,1367,0,0.44452405,NFATC1,SERPINE1
220,1296,0,0.44452333,CEBPD,RGS6
909,1296,0,0.44452333,MAF,RGS6
1039,909,0,0.44452322,NFATC1,MAF
1039,375,0,0.4445223,NFATC1,ELP1
1039,89,0,0.4445222,NFATC1,ATG4D
1039,283,0,0.4445222,NFATC1,CRISPLD1
1039,588,0,0.4445222,NFATC1,HPN
1039,1249,0,0.4445222,NFATC1,PTPRK
1039,931,0,0.4445222,NFATC1,MAST4
1039,954,0,0.4445222,NFATC1,MGA
1039,1477,0,0.4445222,NFATC1,SPON2
1039,1786,0,0.4445222,NFATC1,ZMYND8
1039,1519,0,0.4445222,NFATC1,SYNJ2
1039,630,0,0.4445222,NFATC1,IKZF3
1039,886,0,0.4445222,NFATC1,LRIG1
1039,225,0,0.4445222,NFATC1,CEP128
1039,87,0,0.4445222,NFATC1,ATF7IP2
1039,991,0,0.4445222,NFATC1,MRTFB
1039,1722,0,0.4445222,NFATC1,UST
1039,294,0,0.4445222,NFATC1,CTNND2
1039,326,0,0.4445222,NFATC1,DIAPH3
1039,127,0,0.4445222,NFATC1,BMPER
1039,1219,0,0.4445222,NFATC1,PRKN
1039,903,0,0.4445222,NFATC1,LTBP4
1039,1601,0,0.4445222,NFATC1,TNF
1039,63,0,0.4445222,NFATC1,APBB2
1039,1498,0,0.4445222,NFATC1,STMN3
1039,750,0,0.4445222,NFATC1,LIMA1
1039,1285,0,0.4445222,NFATC1,RCAN3
1039,437,0,0.4445222,NFATC1,FCER2
1039,923,0,0.4445222,NFATC1,MAP3K14
1039,432,0,0.4445222,NFATC1,FBXO16
1039,642,0,0.4445222,NFATC1,IL6
1039,1261,0,0.4445222,NFATC1,RABEP2
1039,388,0,0.4445222,NFATC1,EPHA7
1039,454,0,0.4445222,NFATC1,FLNB
1039,1059,0,0.4445222,NFATC1,NOL4L
1039,204,0,0.4445222,NFATC1,CD40LG
1039,1182,0,0.4445222,NFATC1,PLXDC1
1039,1553,0,0.4445222,NFATC1,TENM2
1039,370,0,0.4445222,NFATC1,EFNA5
1039,551,0,0.4445222,NFATC1,HDAC9
1039,278,0,0.4445222,NFATC1,CRADD
1039,888,0,0.4445222,NFATC1,LRP1B
1039,550,0,0.4445222,NFATC1,HDAC8
1039,49,0,0.4445222,NFATC1,ANK3
1039,1019,0,0.4445222,NFATC1,NCALD
1039,1116,0,0.4445222,NFATC1,PARP15
1039,1529,0,0.4445222,NFATC1,TANC1
1039,1534,0,0.4445222,NFATC1,TBC1D4
1039,1440,0,0.4445222,NFATC1,SMAD7
1039,1461,0,0.4445222,NFATC1,SP140
1039,1584,0,0.4445222,NFATC1,TMEM181
1039,312,0,0.4445222,NFATC1,DCDC2
1039,1293,0,0.4445222,NFATC1,RGS10
1039,1576,0,0.4445222,NFATC1,TMC6
1039,902,0,0.4445222,NFATC1,LTBP3
1039,638,1,0.4445222,NFATC1,IL2
1039,61,0,0.4445222,NFATC1,AP3B2
1039,570,0,0.4445222,NFATC1,HIVEP3
1039,1481,0,0.4445222,NFATC1,SPTBN1
1039,640,0,0.4445222,NFATC1,IL2RA
1039,353,0,0.4445222,NFATC1,DTNB
1039,603,0,0.4445222,NFATC1,IFIT2
1039,1574,0,0.44452208,NFATC1,TLN2
1039,479,0,0.44452024,NFATC1,GAS2
1094,1411,0,0.4445141,ONECUT1,SLC24A3
1460,975,0,0.4445141,SOX6,MLLT3
362,975,0,0.4445141,EBF1,MLLT3
1460,1003,0,0.4445136,SOX6,MTSS1
362,1211,0,0.4445136,EBF1,PRF1
362,1003,0,0.4445136,EBF1,MTSS1
1546,1523,0,0.4445136,TCF7L1,SYTL2
1546,1003,0,0.4445136,TCF7L1,MTSS1
1094,1523,0,0.4445136,ONECUT1,SYTL2
1094,1211,0,0.4445136,ONECUT1,PRF1
1473,1402,0,0.4445135,SPIB,SLC14A1
1791,1402,0,0.4445135,ZNF143,SLC14A1
1460,1402,0,0.4445135,SOX6,SLC14A1
1546,1402,0,0.4445135,TCF7L1,SLC14A1
1456,1402,0,0.4445135,SOX13,SLC14A1
362,1459,0,0.44451317,EBF1,SOX5
1473,1459,0,0.44451317,SPIB,SOX5
1546,1459,0,0.44451317,TCF7L1,SOX5
1791,1459,0,0.44451317,ZNF143,SOX5
1541,1372,0,0.4445122,TBX21,SFXN1
1541,1367,0,0.44451198,TBX21,SERPINE1
1546,1367,0,0.44451198,TCF7L1,SERPINE1
1473,1367,0,0.44451198,SPIB,SERPINE1
1094,1367,0,0.44451198,ONECUT1,SERPINE1
362,1172,0,0.44451123,EBF1,PLCL1
1094,909,0,0.44451115,ONECUT1,MAF
1541,909,0,0.44451115,TBX21,MAF
362,279,0,0.44451115,EBF1,CREB5
1791,279,0,0.44451115,ZNF143,CREB5
1094,279,0,0.44451115,ONECUT1,CREB5
1546,279,0,0.44451115,TCF7L1,CREB5
1473,279,0,0.44451115,SPIB,CREB5
1456,391,0,0.44451028,SOX13,ERBB2
1791,391,0,0.44451028,ZNF143,ERBB2
362,736,0,0.44451028,EBF1,LDB2
1541,736,0,0.44451028,TBX21,LDB2
1541,375,0,0.44451028,TBX21,ELP1
1473,633,0,0.44451028,SPIB,IL12RB2
1791,375,0,0.44451028,ZNF143,ELP1
1396,1411,0,0.44451028,SIX5,SLC24A3
1473,736,0,0.44451028,SPIB,LDB2
1456,375,0,0.44451028,SOX13,ELP1
1546,633,0,0.44451028,TCF7L1,IL12RB2
362,633,0,0.44451028,EBF1,IL12RB2
1094,391,0,0.44451028,ONECUT1,ERBB2
1541,633,1,0.44451028,TBX21,IL12RB2
1546,391,0,0.44451028,TCF7L1,ERBB2
1546,375,0,0.44451028,TCF7L1,ELP1
1791,1793,0,0.44451028,ZNF143,ZNF221
1460,736,0,0.44451028,SOX6,LDB2
1473,375,0,0.44451028,SPIB,ELP1
1546,736,0,0.44451028,TCF7L1,LDB2
1094,633,0,0.44451028,ONECUT1,IL12RB2
1546,915,0,0.4445102,TCF7L1,MAML3
1541,44,0,0.4445102,TBX21,ALOX5AP
1791,207,0,0.4445102,ZNF143,CD79A
1094,1005,0,0.4445102,ONECUT1,MUS81
1473,297,0,0.4445102,SPIB,CUBN
1456,104,0,0.4445102,SOX13,B4GALNT3
1546,638,0,0.4445102,TCF7L1,IL2
1473,1682,0,0.4445102,SPIB,TTC39B
362,474,0,0.4445102,EBF1,GADD45A
1546,44,0,0.4445102,TCF7L1,ALOX5AP
362,588,0,0.4445102,EBF1,HPN
1094,1019,0,0.4445102,ONECUT1,NCALD
1541,451,0,0.4445102,TBX21,FILIP1L
1456,294,0,0.4445102,SOX13,CTNND2
1456,750,0,0.4445102,SOX13,LIMA1
1791,890,0,0.4445102,ZNF143,LRP5
1094,1099,0,0.4445102,ONECUT1,OSBPL3
1460,874,0,0.4445102,SOX6,LINGO2
1546,462,0,0.4445102,TCF7L1,FOXC1
1094,1601,0,0.4445102,ONECUT1,TNF
1541,1387,0,0.4445102,TBX21,SHPRH
1546,550,0,0.4445102,TCF7L1,HDAC8
1460,388,0,0.4445102,SOX6,EPHA7
1456,345,0,0.4445102,SOX13,DNAJC6
1473,312,0,0.4445102,SPIB,DCDC2
362,1250,0,0.4445102,EBF1,PTPRM
1460,1573,0,0.4445102,SOX6,TLE1
1094,225,0,0.4445102,ONECUT1,CEP128
1791,1461,0,0.4445102,ZNF143,SP140
1541,1114,0,0.4445102,TBX21,PARD6B
362,283,0,0.4445102,EBF1,CRISPLD1
1456,598,0,0.4445102,SOX13,ICOS
1473,1601,0,0.4445102,SPIB,TNF
1460,1099,0,0.4445102,SOX6,OSBPL3
1791,1015,0,0.4445102,ZNF143,NAV3
1094,915,0,0.4445102,ONECUT1,MAML3
1546,991,0,0.4445102,TCF7L1,MRTFB
1460,61,0,0.4445102,SOX6,AP3B2
1473,63,0,0.4445102,SPIB,APBB2
1456,2,0,0.4445102,SOX13,ABCA5
1094,207,0,0.4445102,ONECUT1,CD79A
1460,598,0,0.4445102,SOX6,ICOS
1094,164,0,0.4445102,ONECUT1,CACNA1H
1094,345,0,0.4445102,ONECUT1,DNAJC6
1541,283,0,0.4445102,TBX21,CRISPLD1
1460,297,0,0.4445102,SOX6,CUBN
1094,1584,0,0.4445102,ONECUT1,TMEM181
1546,49,0,0.4445102,TCF7L1,ANK3
362,1682,0,0.4445102,EBF1,TTC39B
1791,570,0,0.4445102,ZNF143,HIVEP3
1094,1335,0,0.4445102,ONECUT1,RUBCNL
1791,87,0,0.4445102,ZNF143,ATF7IP2
1541,127,0,0.4445102,TBX21,BMPER
1546,1584,0,0.4445102,TCF7L1,TMEM181
1473,588,0,0.4445102,SPIB,HPN
1541,570,0,0.4445102,TBX21,HIVEP3
1546,283,0,0.4445102,TCF7L1,CRISPLD1
1541,1529,0,0.4445102,TBX21,TANC1
1546,1387,0,0.4445102,TCF7L1,SHPRH
1541,1491,0,0.4445102,TBX21,ST8SIA6
1460,1015,0,0.4445102,SOX6,NAV3
1541,1285,0,0.4445102,TBX21,RCAN3
1094,1534,0,0.4445102,ONECUT1,TBC1D4
1791,132,0,0.4445102,ZNF143,BRF1
362,1472,0,0.4445102,EBF1,SPEF2
1546,63,0,0.4445102,TCF7L1,APBB2
1094,1786,0,0.4445102,ONECUT1,ZMYND8
1460,132,0,0.4445102,SOX6,BRF1
1473,87,0,0.4445102,SPIB,ATF7IP2
1791,886,0,0.4445102,ZNF143,LRIG1
362,1293,0,0.4445102,EBF1,RGS10
1546,61,0,0.4445102,TCF7L1,AP3B2
362,1519,0,0.4445102,EBF1,SYNJ2
1456,603,0,0.4445102,SOX13,IFIT2
1791,462,0,0.4445102,ZNF143,FOXC1
1791,294,0,0.4445102,ZNF143,CTNND2
1460,1049,0,0.4445102,SOX6,NKD1
1460,639,0,0.4445102,SOX6,IL21R
1473,164,0,0.4445102,SPIB,CACNA1H
1791,353,0,0.4445102,ZNF143,DTNB
1460,1250,0,0.4445102,SOX6,PTPRM
1456,87,0,0.4445102,SOX13,ATF7IP2
1460,437,0,0.4445102,SOX6,FCER2
362,1015,0,0.4445102,EBF1,NAV3
1546,522,0,0.4445102,TCF7L1,GRAP2
1546,1722,0,0.4445102,TCF7L1,UST
1094,1261,0,0.4445102,ONECUT1,RABEP2
1791,89,0,0.4445102,ZNF143,ATG4D
1094,642,0,0.4445102,ONECUT1,IL6
1460,1460,0,0.4445102,SOX6,SOX6
1541,1679,0,0.4445102,TBX21,TTC28
1541,890,0,0.4445102,TBX21,LRP5
1456,691,0,0.4445102,SOX13,KIF21A
1541,164,0,0.4445102,TBX21,CACNA1H
1791,1261,0,0.4445102,ZNF143,RABEP2
1460,475,0,0.4445102,SOX6,GALM
1541,1059,0,0.4445102,TBX21,NOL4L
1791,388,0,0.4445102,ZNF143,EPHA7
1473,1019,0,0.4445102,SPIB,NCALD
1791,1019,0,0.4445102,ZNF143,NCALD
1541,345,0,0.4445102,TBX21,DNAJC6
1456,437,0,0.4445102,SOX13,FCER2
1791,63,0,0.4445102,ZNF143,APBB2
362,630,0,0.4445102,EBF1,IKZF3
1460,1387,0,0.4445102,SOX6,SHPRH
1473,609,0,0.4445102,SPIB,IFT88
1546,1620,0,0.4445102,TCF7L1,TRABD2A
1791,1679,0,0.4445102,ZNF143,TTC28
1456,991,0,0.4445102,SOX13,MRTFB
1456,1517,0,0.4445102,SOX13,SYNE1
1791,640,0,0.4445102,ZNF143,IL2RA
1791,1285,0,0.4445102,ZNF143,RCAN3
1541,61,0,0.4445102,TBX21,AP3B2
1541,1520,0,0.4445102,TBX21,SYT1
1546,127,0,0.4445102,TCF7L1,BMPER
1456,312,0,0.4445102,SOX13,DCDC2
1541,598,0,0.4445102,TBX21,ICOS
1546,370,0,0.4445102,TCF7L1,EFNA5
1456,1261,0,0.4445102,SOX13,RABEP2
362,1099,0,0.4445102,EBF1,OSBPL3
1541,1005,0,0.4445102,TBX21,MUS81
1456,1249,0,0.4445102,SOX13,PTPRK
362,462,0,0.4445102,EBF1,FOXC1
1460,642,0,0.4445102,SOX6,IL6
1791,1059,0,0.4445102,ZNF143,NOL4L
1456,63,0,0.4445102,SOX13,APBB2
1791,638,0,0.4445102,ZNF143,IL2
1791,550,0,0.4445102,ZNF143,HDAC8
362,1265,0,0.4445102,EBF1,RAD23B
1541,1481,0,0.4445102,TBX21,SPTBN1
1473,48,0,0.4445102,SPIB,ANK1
1546,923,0,0.4445102,TCF7L1,MAP3K14
1456,1461,0,0.4445102,SOX13,SP140
1094,63,0,0.4445102,ONECUT1,APBB2
1546,886,0,0.4445102,TCF7L1,LRIG1
362,1005,0,0.4445102,EBF1,MUS81
1546,1534,0,0.4445102,TCF7L1,TBC1D4
1473,1295,0,0.4445102,SPIB,RGS3
1456,1015,0,0.4445102,SOX13,NAV3
1460,672,0,0.4445102,SOX6,KALRN
1473,1440,0,0.4445102,SPIB,SMAD7
1456,1617,0,0.4445102,SOX13,TPD52
1460,954,0,0.4445102,SOX6,MGA
1546,1812,0,0.4445102,TCF7L1,ZNF507
1473,598,0,0.4445102,SPIB,ICOS
1456,1682,0,0.4445102,SOX13,TTC39B
1460,474,0,0.4445102,SOX6,GADD45A
1456,1114,0,0.4445102,SOX13,PARD6B
1541,551,0,0.4445102,TBX21,HDAC9
1546,1617,0,0.4445102,TCF7L1,TPD52
1541,1043,0,0.4445102,TBX21,NIBAN1
1460,750,0,0.4445102,SOX6,LIMA1
1460,1620,0,0.4445102,SOX6,TRABD2A
362,672,0,0.4445102,EBF1,KALRN
362,1460,0,0.4445102,EBF1,SOX6
1460,1517,0,0.4445102,SOX6,SYNE1
1546,327,0,0.4445102,TCF7L1,DIP2C
1541,454,0,0.4445102,TBX21,FLNB
1460,204,0,0.4445102,SOX6,CD40LG
1473,294,0,0.4445102,SPIB,CTNND2
1546,551,0,0.4445102,TCF7L1,HDAC9
362,598,0,0.4445102,EBF1,ICOS
1473,915,0,0.4445102,SPIB,MAML3
1094,204,0,0.4445102,ONECUT1,CD40LG
1546,1472,0,0.4445102,TCF7L1,SPEF2
362,451,0,0.4445102,EBF1,FILIP1L
1460,283,0,0.4445102,SOX6,CRISPLD1
1456,127,0,0.4445102,SOX13,BMPER
362,327,0,0.4445102,EBF1,DIP2C
1541,1601,0,0.4445102,TBX21,TNF
1456,1584,0,0.4445102,SOX13,TMEM181
1791,164,0,0.4445102,ZNF143,CACNA1H
1460,691,0,0.4445102,SOX6,KIF21A
1460,1534,0,0.4445102,SOX6,TBC1D4
1094,362,0,0.4445102,ONECUT1,EBF1
1541,1249,0,0.4445102,TBX21,PTPRK
362,550,0,0.4445102,EBF1,HDAC8
1473,1551,0,0.4445102,SPIB,TECR
1456,278,0,0.4445102,SOX13,CRADD
1546,1134,0,0.4445102,TCF7L1,PDE4D
1456,1481,0,0.4445102,SOX13,SPTBN1
1541,1617,0,0.4445102,TBX21,TPD52
1094,1073,0,0.4445102,ONECUT1,NRCAM
1460,44,0,0.4445102,SOX6,ALOX5AP
1460,1293,0,0.4445102,SOX6,RGS10
1456,132,0,0.4445102,SOX13,BRF1
362,1020,0,0.4445102,EBF1,NCAM1
1456,1219,0,0.4445102,SOX13,PRKN
1094,1515,0,0.4445102,ONECUT1,SYDE2
1546,474,0,0.4445102,TCF7L1,GADD45A
1094,991,0,0.4445102,ONECUT1,MRTFB
362,886,0,0.4445102,EBF1,LRIG1
1460,886,0,0.4445102,SOX6,LRIG1
1541,750,0,0.4445102,TBX21,LIMA1
1546,1261,0,0.4445102,TCF7L1,RABEP2
1473,1043,0,0.4445102,SPIB,NIBAN1
1473,207,0,0.4445102,SPIB,CD79A
1791,935,0,0.4445102,ZNF143,MBNL3
1473,362,0,0.4445102,SPIB,EBF1
1473,437,0,0.4445102,SPIB,FCER2
1460,1682,0,0.4445102,SOX6,TTC39B
1094,474,0,0.4445102,ONECUT1,GADD45A
1541,609,0,0.4445102,TBX21,IFT88
1791,1182,0,0.4445102,ZNF143,PLXDC1
1473,550,0,0.4445102,SPIB,HDAC8
362,1529,0,0.4445102,EBF1,TANC1
1094,2,0,0.4445102,ONECUT1,ABCA5
1546,1498,0,0.4445102,TCF7L1,STMN3
1791,1508,0,0.4445102,ZNF143,SULF2
1541,207,0,0.4445102,TBX21,CD79A
362,522,0,0.4445102,EBF1,GRAP2
1094,294,0,0.4445102,ONECUT1,CTNND2
1546,1460,0,0.4445102,TCF7L1,SOX6
1094,1722,0,0.4445102,ONECUT1,UST
362,1167,0,0.4445102,EBF1,PLA2G6
1460,1520,0,0.4445102,SOX6,SYT1
1094,1520,0,0.4445102,ONECUT1,SYT1
1473,326,0,0.4445102,SPIB,DIAPH3
362,917,0,0.4445102,EBF1,MAMSTR
1546,570,0,0.4445102,TCF7L1,HIVEP3
1456,1601,0,0.4445102,SOX13,TNF
1473,278,0,0.4445102,SPIB,CRADD
362,207,0,0.4445102,EBF1,CD79A
1456,1515,0,0.4445102,SOX13,SYDE2
1456,672,0,0.4445102,SOX13,KALRN
1791,598,0,0.4445102,ZNF143,ICOS
1456,903,0,0.4445102,SOX13,LTBP4
1473,1576,0,0.4445102,SPIB,TMC6
1546,1015,0,0.4445102,TCF7L1,NAV3
362,903,0,0.4445102,EBF1,LTBP4
1456,639,0,0.4445102,SOX13,IL21R
1541,629,0,0.4445102,TBX21,IKZF2
1541,474,0,0.4445102,TBX21,GADD45A
1473,1073,0,0.4445102,SPIB,NRCAM
1094,1020,0,0.4445102,ONECUT1,NCAM1
1094,1265,0,0.4445102,ONECUT1,RAD23B
1791,326,0,0.4445102,ZNF143,DIAPH3
1460,640,0,0.4445102,SOX6,IL2RA
1791,1049,0,0.4445102,ZNF143,NKD1
1460,294,0,0.4445102,SOX6,CTNND2
1473,886,0,0.4445102,SPIB,LRIG1
1456,609,0,0.4445102,SOX13,IFT88
362,874,0,0.4445102,EBF1,LINGO2
1473,1812,0,0.4445102,SPIB,ZNF507
1541,1049,0,0.4445102,TBX21,NKD1
362,640,0,0.4445102,EBF1,IL2RA
1473,49,0,0.4445102,SPIB,ANK3
1546,1461,0,0.4445102,TCF7L1,SP140
362,890,0,0.4445102,EBF1,LRP5
1460,604,0,0.4445102,SOX6,IFNG
1456,15,0,0.4445102,SOX13,ADAM12
1456,1491,0,0.4445102,SOX13,ST8SIA6
1094,437,0,0.4445102,ONECUT1,FCER2
1546,1265,0,0.4445102,TCF7L1,RAD23B
1456,1126,0,0.4445102,SOX13,PCDH9
1456,570,0,0.4445102,SOX13,HIVEP3
1791,48,0,0.4445102,ZNF143,ANK1
1546,1040,0,0.4445102,TCF7L1,NFIA
1094,1116,0,0.4445102,ONECUT1,PARP15
362,1056,0,0.4445102,EBF1,NMT2
1460,327,0,0.4445102,SOX6,DIP2C
1546,345,0,0.4445102,TCF7L1,DNAJC6
1546,1111,0,0.4445102,TCF7L1,PAM
1094,127,0,0.4445102,ONECUT1,BMPER
362,63,0,0.4445102,EBF1,APBB2
362,1517,0,0.4445102,EBF1,SYNE1
1791,15,0,0.4445102,ZNF143,ADAM12
1791,750,0,0.4445102,ZNF143,LIMA1
1456,1472,0,0.4445102,SOX13,SPEF2
1460,630,0,0.4445102,SOX6,IKZF3
1546,603,0,0.4445102,TCF7L1,IFIT2
1460,63,0,0.4445102,SOX6,APBB2
1460,991,0,0.4445102,SOX6,MRTFB
1541,1167,0,0.4445102,TBX21,PLA2G6
1473,1617,0,0.4445102,SPIB,TPD52
1473,1040,0,0.4445102,SPIB,NFIA
1094,1059,0,0.4445102,ONECUT1,NOL4L
1541,48,0,0.4445102,TBX21,ANK1
1456,638,0,0.4445102,SOX13,IL2
1541,902,0,0.4445102,TBX21,LTBP3
362,642,0,0.4445102,EBF1,IL6
1791,1293,0,0.4445102,ZNF143,RGS10
362,87,0,0.4445102,EBF1,ATF7IP2
1546,890,0,0.4445102,TCF7L1,LRP5
1094,1387,0,0.4445102,ONECUT1,SHPRH
362,353,0,0.4445102,EBF1,DTNB
1541,278,0,0.4445102,TBX21,CRADD
1546,1515,0,0.4445102,TCF7L1,SYDE2
1791,362,0,0.4445102,ZNF143,EBF1
1473,888,0,0.4445102,SPIB,LRP1B
1094,1167,0,0.4445102,ONECUT1,PLA2G6
1094,1182,0,0.4445102,ONECUT1,PLXDC1
1456,1182,0,0.4445102,SOX13,PLXDC1
1456,551,0,0.4445102,SOX13,HDAC9
1541,388,0,0.4445102,TBX21,EPHA7
1456,935,0,0.4445102,SOX13,MBNL3
1546,208,0,0.4445102,TCF7L1,CD8A
1460,1472,0,0.4445102,SOX6,SPEF2
1460,1519,0,0.4445102,SOX6,SYNJ2
362,294,0,0.4445102,EBF1,CTNND2
1456,1265,0,0.4445102,SOX13,RAD23B
1456,1020,0,0.4445102,SOX13,NCAM1
1541,1534,0,0.4445102,TBX21,TBC1D4
1791,1553,0,0.4445102,ZNF143,TENM2
1094,1679,0,0.4445102,ONECUT1,TTC28
1473,1250,0,0.4445102,SPIB,PTPRM
1541,89,0,0.4445102,TBX21,ATG4D
1791,1073,0,0.4445102,ZNF143,NRCAM
1546,132,0,0.4445102,TCF7L1,BRF1
1791,1114,0,0.4445102,ZNF143,PARD6B
1094,1219,0,0.4445102,ONECUT1,PRKN
1791,474,0,0.4445102,ZNF143,GADD45A
1456,642,0,0.4445102,SOX13,IL6
362,1573,0,0.4445102,EBF1,TLE1
1473,89,0,0.4445102,SPIB,ATG4D
1460,1059,0,0.4445102,SOX6,NOL4L
1456,475,0,0.4445102,SOX13,GALM
362,750,0,0.4445102,EBF1,LIMA1
1456,1293,0,0.4445102,SOX13,RGS10
362,1620,0,0.4445102,EBF1,TRABD2A
362,297,0,0.4445102,EBF1,CUBN
362,208,0,0.4445102,EBF1,CD8A
1791,1786,0,0.4445102,ZNF143,ZMYND8
1473,1481,0,0.4445102,SPIB,SPTBN1
1541,1682,0,0.4445102,TBX21,TTC39B
1541,522,1,0.4445102,TBX21,GRAP2
1473,1015,0,0.4445102,SPIB,NAV3
1460,1722,0,0.4445102,SOX6,UST
1456,48,0,0.4445102,SOX13,ANK1
1791,874,0,0.4445102,ZNF143,LINGO2
1541,931,0,0.4445102,TBX21,MAST4
1460,70,0,0.4445102,SOX6,ARHGAP24
1456,370,0,0.4445102,SOX13,EFNA5
1546,1116,0,0.4445102,TCF7L1,PARP15
362,2,0,0.4445102,EBF1,ABCA5
1791,437,0,0.4445102,ZNF143,FCER2
362,312,0,0.4445102,EBF1,DCDC2
362,1553,0,0.4445102,EBF1,TENM2
1541,603,0,0.4445102,TBX21,IFIT2
1456,1335,0,0.4445102,SOX13,RUBCNL
1791,127,0,0.4445102,ZNF143,BMPER
1460,1515,0,0.4445102,SOX6,SYDE2
1456,1519,0,0.4445102,SOX13,SYNJ2
1473,204,0,0.4445102,SPIB,CD40LG
1456,474,0,0.4445102,SOX13,GADD45A
1791,630,0,0.4445102,ZNF143,IKZF3
1546,1576,0,0.4445102,TCF7L1,TMC6
1456,1576,0,0.4445102,SOX13,TMC6
