"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E211_433",0.000717429350431662,1.4615386290806,0.0229431913144788,0.0140489755380924,0.00295785838370617,0.0342500422925059,0.00020023145861524,0.0439736345961773,2.22115708976294,0.0225076309154651,1.97561283179262
"E873_744",0.0117274069744697,1.83586894830246,0.0170288986147375,0.0095609971281224,0.038889542941719,0.0142553549584338,0.001397325638904,0.000812787669258237,1.98365381576391,0.000368143815606797,1.97115053536768
"E458_92",0.00766408393005056,0.058777610054309,0.0107113322202425,0.0372041659615348,0.0283770295366909,1.93301044912702,1.30823150525726,0.00425215374635299,0.112678778014051,0.0959198993592446,0.0160359501524809
"E1487_797",2.27152677064611,0.00593756972204532,0.0131229937799198,0.0039218131056888,0.0200637467379746,0.00258295291227494,0.0862218635839855,2.81872158043442,1.82706661945117,0.00659128792033843,0.0347951392529811
"E1409_183",2.2816663787021,0.0287562246371187,0.0310557658968587,0.0141920271664786,0.0129156447882217,0.00641870805285741,0.00756688083785729,2.68619628586117,2.21564546710426,0.017525572553979,0.0084531650419623
"E1013_212",1.73043262095154,0.00372333244294856,0.00399991105904574,0.00308468090779453,0.00282656222233823,0.0232140475176301,0.0151890553415679,1.96551512971479,1.76490877281625,3.32293096002702e-06,0.0640959233145851
"E1991_325",2.19507268091126,0.0393482865272929,0.0452950111936726,0.00482220612065052,0.02283583319117,0.00612310908070579,0.00843713883078331,2.5475490498558,2.22080437585332,0.00762198304244097,0.161455828160168
"E623_492",0.0106191145439329,1.53895628643444,0.0366449141601309,0.0124363664709905,0.0105402618095158,0.00338214793345865,0.00619268780817956,0.0135630544955977,2.71780724159452,0.0103428390641649,2.2695600678377
"E72_209",0.0585473764654089,0.0904695645823671,0.107834362395848,0.000177896376978746,0.0253211627082536,0.0639198809009827,0.119793657828666,0.00661062510669973,1.03080367233587,0.0818388151392295,0.68752108590935
"E1413_147",2.77351776391363,0.303960428487602,0.0163710577086658,0.0463184655944385,0.0423816837257486,0.0628019474931017,0.0439983242756118,2.05020180147375,2.17765721191158,0.00936861209279864,0.239500394437685
"E1125_281",1.82190577084972,0.121688385089694,0.000955609202146076,0.000869274790122677,0.0159189776362466,0.0171818513099828,0.000562091901848056,1.74142581812081,2.09044541197429,0.00478156140477366,0.00794044027126577
"E1794_521",0.021982822462755,2.1574534426175,0.00458808755197937,0.0492304767959463,0.00558122289428306,0.00319009690189316,0.00485163278062646,0.0313457677857483,2.08974088691893,0.0487571334942198,2.38777510910122
"E815_451",0.0246265593149844,1.58927839956693,0.00392298302347575,0.00887243511778841,0.00459457432106789,0.00192635156727628,0.00582716272371232,0.0224336605877793,1.47882860981004,0.0285879451571079,3.01563297491684
"E442_578",0.0159687963056641,2.14281235401462,0.00154059026559007,0.0272336697794385,0.00144731740450086,0.0192966511144904,0.00261253925327544,0.00649757460407991,1.64978422460473,0.00623156748862432,1.8792094099124
"E311_456",0.0137193127003651,1.7781478521188,0.00522135955239365,0.0146467683051435,0.0120694082749286,0.00123914221471674,0.118207195531589,0.0522549070486008,1.93806615170775,0.0291343142570513,2.05808794737674
"E1957_513",1.74643200681346,0.00708015316736671,0.00223788125130472,0.038739735454598,0.0163610776935764,0.00309633059655987,0.0333334093606695,1.62513159822129,2.65922409552372,0.0120878597034316,0.0335625587276765
"E1579_5",0.648633540425949,0.0209965981930359,0.00961991872296295,0.0164892690383551,0.00445356751531835,0.131156385713919,0.634946741365274,0.221609122865891,1.16387445187914,0.00536814350137431,0.39250829330778
"E978_303",2.34074527600115,0.193419358262562,0.0976439233758585,0.0187916207246633,0.00414639225745274,0.00490274462313693,0.00698617722299284,1.74187593611609,1.98337268123376,0.00417429861442315,0.44626862876576
"E915_290",0.00651733451628129,1.97332337066818,0.00286708509205424,0.110243611177557,0.000195825495807554,0.00310347289127164,0.00763646519136263,0.0214901969653887,2.15118659848889,0.00179603569671893,2.7954834926949
"E134_81",0.143632503494677,0.0596121403948946,0.0272322606278061,0.00561012846078451,0.0133409593661977,0.0459563677588345,0.00451411246919617,0.0156107055897565,2.04566367742823,0.0190232987645873,1.99501313700837
"E1825_298",0.0293184064433591,2.4534742883448,0.00503701751273971,0.00834228698111119,0.0404002310242775,0.0388425556431121,0.0189173533694174,0.0221339870005741,1.75829641452691,0.00213857036480322,2.0519628584055
"E16_478",0.00707087347849389,2.16832025101997,0.00682787490699956,0.0224984050456433,0.071829497834944,0.00154125017409489,0.000306184757884618,0.00306207282234106,1.84809689826069,0.0202206596399935,2.17525752918563
"E1920_451",1.90992883380495,0.000740341099793215,0.00330944348460394,0.0559111083912936,0.00182988232979448,0.0141023270531867,0.00410840015001375,1.80105896296147,1.21668834910128,0.0265849080434851,0.0128406280790447
"E1014_740",1.6544410373113,0.0585981165661457,0.007433892306067,0.0107288344385703,0.178050822859391,0.0503547469816586,0.00554536771955459,1.81485589598588,2.61198909343136,0.00823000858915383,0.0243644967504247
"E1277_645",1.63518953800377,2.1000595397848,0.00899408971680811,0.0923445341718724,0.0331383981076022,0.000625294708022671,0.00122972361396853,0.0901612431334601,2.12704039889515,0.016937310439682,1.96360744631517
"E428_336",1.98287577097651,0.00429180849097463,0.000123774507712684,0.053261468093298,0.0250484177266757,0.00131329627481455,0.0100118100226221,2.05926951029974,1.64508053536529,0.00657138518779479,0.218971278422006
"E1793_109",2.0164837669512,0.0136171692859637,0.000915242887745735,0.0314130243847957,0.00469483832483945,0.226969843958737,0.0623189773015474,1.94260423661435,1.82315086709318,0.00334006768429435,0.479374123982955
"E678_477",2.87677411654621,0.0052819605159804,0.00485849731546683,0.0155330332479541,0.00881826078725075,0.000207354337698586,0.00860171674532281,1.8064642583758,2.27217787869032,0.0287242736930119,0.00870535897997551
"E1871_331",2.37252002738823,0.0140093695680889,0.0267017357970281,0.00567936079892323,0.004737449384763,0.00788639101173671,0.00128497802577305,1.74190924260201,2.11974333930012,0.00524108285744065,0.44451343271042
"E1271_758",0.0156777842213268,2.59059920055395,0.0314387370096323,0.00347477522764928,0.00129683013830592,0.0285880024925118,0.0123317071167209,0.000837567389917391,1.89051081393448,0.0259021006075658,2.15852926480539
"E1012_221",1.83831940232361,0.00396162989395051,0.0103515714701285,0.00840836140220026,0.012317572109165,0.0634453827493958,0.0145194158655496,2.02985861729778,2.02901995786374,0.00612075910699512,0.0216570148477607
"E145_527",0.0330556479093711,2.06658456547117,0.0148505064742311,0.129169182386656,0.00129443004324962,0.00756484313714141,0.0217334499977438,0.000534657948360557,1.86162132278814,0.00354507248672429,2.0014832440985
"E1235_559",1.61199466426443,0.00366780069670181,0.0339394401842469,0.0500932565284826,0.00325891607739664,0.0091204706116454,0.00632406027199686,1.64913200519622,1.90909898544002,0.00990215543597238,0.145904054168461
"E1101_126",0.00421308037413877,0.648909858450591,0.0222695288060529,0.0388758681048378,0.00358356074714525,0.00868549195221833,0.000967443355050344,0.012983413983822,1.99305978983091,0.0686324650632132,2.32027121200731
"E818_130",2.44866695977083,0.0190570380865825,0.0667926698060036,0.0340115049201012,0.0268071300581528,0.043989350181166,0.00206637050483256,2.13428197154413,2.18235181955959,0.00538742902061808,0.73128852839004
"E961_80",0.0146065120668553,0.0378994878281625,0.0209037242410038,0.0666622435206307,0.0152680921616086,1.90535754744217,1.75645553352276,0.00426722226328786,0.0237244548326343,0.0057688727425559,0.163427652888728
"E1484_565",1.81156991117813,0.01984058737683,0.0596092709333977,0.00708040844506855,0.0306715005734871,0.00700253849914688,0.00219019393635617,1.68164708286823,2.03227277875883,0.0657497245399812,0.00372056245610013
"E1183_341",0.00464334306990783,0.00108716459334359,1.25322907188622,1.92156134522473,1.77472806573851,2.5947424340509,0.0195742424397581,0.0712641038080045,0.0177417808623779,1.71590166894797,0.00600664830304491
"E1673_350",2.19493475491793,0.00989901113386979,0.0252914534663645,0.0250532710652873,0.031441227654975,0.0299394624869836,0.00195813401367676,1.66654687021688,1.64426903257952,0.00432016130594146,0.0146346869904307
"E1046_729",0.00270443020824655,2.351502181637,0.00807754602868996,0.0262904157604494,0.00640023852844378,0.0127173580665424,0.003131374669134,0.0502559093532396,2.58915075433006,0.00369569688944616,1.74882911639372
"E1279_682",0.00536703199447755,2.00032420097669,0.00286003656181778,0.0158452171546653,0.0120271223691357,0.00175045997722305,0.00339594002378635,0.00110835104117495,2.17168438541895,0.0170345379904273,3.38526308456999
"E1718_365",0.0141578107211704,1.75687264190983,0.00316133038948871,0.00450725261305384,0.00353118023079355,0.0185554692478852,0.000238892110896284,0.0106657622136513,2.48076768460378,0.00258449577173962,2.30746845558789
"E1782_138",1.69133315618557,0.0236755801857057,0.0682921051835879,0.0996599511555529,0.0878592278528498,2.77372316554552,2.59043961813295,2.31918686846914,0.118354087602028,0.052779494613819,0.00558837183340161
"E1567_136",1.84022562454152,0.0251431207891182,0.00183161224340339,0.0170114311300819,0.0450346606076759,0.0455577083440902,0.0499324098060212,1.41357882759006,1.46042682900487,0.000919109559807138,1.33250293492558
"E236_557",2.48545319025265,0.0057000236628678,0.0324533700915665,0.0074118368000002,0.0200307393180712,0.0194768780425338,0.0189902318830375,1.54428449812429,1.71334962470318,0.0340515489770993,6.06695606808917e-05
"E1399_488",2.51135098186071,0.0513673079370402,0.00933416117541446,0.00403690272698622,0.0095811577020226,0.00927926385996135,0.0193796323555737,1.55695297960441,1.69938892417328,0.0184745073651526,0.0289946883353883
"E1922_92",0.344425065513022,0.636924861585099,0.000615546618373847,0.0073855789562057,0.0610513620161119,0.006744001069948,0.000327501578396656,0.231870775367213,2.07824194829983,0.0189766353983679,2.13284508407388
"E1760_481",1.99568126576735,0.000396355699652271,0.019582081183258,0.0265747503957227,0.000368803549476468,0.00304859715623094,0.0701663473926783,2.40104960126864,2.15061675865926,0.0232993535539508,0.00480345184515815
"E1208_9",0.721259246770274,0.00271596209581243,0.0409688217906729,0.022850890178424,0.00161459930199195,0.319029387227477,0.898120750678829,0.546121685057959,1.00362493889731,0.005633066512009,0.487339978151888
"E1629_443",0.010113910439689,0.0176123992004804,0.0624897123446307,1.72577897516354,1.95419547517036,2.38274835091482,0.000296938182927674,0.000565359817614277,0.0574310391156177,2.20080405897134,0.0139238361931086
"E885_377",0.00948381007654044,0.0407834555993207,1.94335397025993,0.0938996295689205,1.97935497290038,1.74589346904257,0.00114012252154669,0.00154590823447569,0.00558151674625539,1.46630786941563,0.00131613244074392
"E518_650",1.92614520016834,0.0136038246480857,0.0929714846342321,0.0267209711619801,0.000736361030682686,0.0328089013068336,0.00583650539154033,1.92999778258619,2.18868526975787,0.0089226459228057,0.183147494220026
"E750_512",0.00192572617089397,0.136462640213531,0.00729512277827991,0.0385851996455168,0.00266216742665223,0.000921647730618727,0.0210264528086172,0.0119418651126994,1.20773854445194,0.0241257361916706,1.63666755246855
"E1973_673",0.105646005277761,2.26640967451283,0.0210400971835382,0.0245628899028844,0.115724539027363,0.041266432255878,0.00537755459873042,0.00674001444889997,1.77146377350138,0.00170706456005513,2.09114324008664
"E1325_733",2.03271162296055,0.00964583185038447,0.046395606745053,0.045475221387038,0.000684491524251779,0.0123461221478317,0.0023927411412879,2.17162423254886,1.56316081147872,0.0086889062611746,0.0160384182935728
"E371_108",0.0104593522716683,0.450011834626855,0.0337939920605312,0.0411372634003793,0.00433426019291839,0.0460572862462242,0.0137411807083815,0.0496565092101242,2.18002141921034,0.0392490884820569,1.6818563498929
"E617_427",2.07743603212049,0.00102380264574551,0.00511536581094148,0.162727464911899,0.00265621196324344,0.0109592189400704,0.0128055810896887,1.66042461398359,2.64006263988349,0.00382724990188795,0.282404705965656
"E76_527",0.00185000150468062,2.22460319105867,0.0505281703432521,0.0359816345749754,0.0409040257590434,0.00494946577800022,0.00136848909947743,0.00631873455069658,2.19449350778035,0.002289632134856,1.96909268313261
"E1710_193",0.122521774675935,0.0155720470667638,2.40359863389482,1.66595730323977,1.95093305007903,2.14624586241579,2.24798528775677,0.0829415757902482,0.0171408602344601,1.52624194551432,0.00308540977081082
"E1137_43",1.97907843489012,0.0146928480366558,0.0163713558304424,0.0408336722057954,0.015043800243523,0.417332893171274,0.460984222390224,1.89829131596055,1.14496566247644,0.024652533685257,0.3649892910923
"E841_1",0.834684457689048,0.00227804104631605,0.0170457303488255,0.00508678777555967,0.0170852885249628,0.0732195826927719,1.16415811958824,0.0626906696096737,1.10932242918437,0.01,0.0828355186617544
"E1735_21",1.308033383777,0.0140519173145767,0.00399901356866831,0.0150922999614453,0.000320659113923231,0.694496131049914,0.988857074356302,1.38292816273632,1.01823486547485,0.0107634307693556,0.702600719430019
"E1379_587",0.00910988412378092,0.057749496254729,1.96657766656072,0.0666527011008675,2.16003399311722,1.72880402413957,0.0129366536067699,0.00170837242004144,0.0129037958012762,2.37315548433776,0.00326943390119608
"E63_307",0.0346377094586869,2.09774772178781,0.00745436716378395,0.0230953060913422,0.00708746769305537,0.00304644235924929,0.00264150762341519,0.017182989780591,2.01218112193719,0.0123476158845742,2.41975298979135
"E1201_392",0.0821239709696802,2.00053933800581,0.00528372920557732,0.00720380877733303,0.051501652727933,0.00332331756756161,0.0146463253283336,0.080150552621483,2.09970744272175,0.00343212355469708,2.01456105366303
"E1467_234",0.13883212300966,0.00503928880620505,1.42049732759857,0.950770470386311,2.36286273441401,2.62828677985305,0.159278678665456,0.0129026367967502,0.015092801505637,2.19605578874551,0.00171911493390598
"E1771_189",1.98656912784525,0.00592316057261736,0.0407659031338535,0.00825917501069293,0.0534718528441211,0.00947874367566904,0.0166415389765852,2.1695778597723,2.41469574709827,0.00111050557697245,0.0633273576817315
"E454_668",0.021046679132055,2.68974436968505,0.0110081201119755,0.0132653918474796,0.00739566197948281,0.0038365282464577,0.000450376942502743,0.00731138965444492,1.96580675918514,0.0426240044570924,2.35036018354921
"E1498_672",1.95653659059028,0.0538654737766578,0.0104840394323069,0.0104738808041395,0.000308447379431946,0.0168855167271554,0.0150969367513622,1.84870572948416,2.08719831768139,0.00132947777312733,0.353850564561455
"E673_45",1.30430472174678,0.0114562211812314,0.0104431704667613,0.0564301891739489,0.00476347160240514,0.0046022889056513,0.0018536602664247,1.16418284612449,1.72533551990523,0.00891196049698578,0.383451490294446
"E199_33",0.0734805170408959,0.00266394870859827,0.0356405473270837,0.0220333706757252,0.000379337807742956,0.621022692717249,0.811383284192402,0.119633837974514,0.302250241975841,6.90322489936223e-05,0.253010767603189
"E463_115",0.0290036460290566,1.48160141694755,0.00186024440783645,0.00633912861506936,0.00819274754945926,0.00264735211547815,0.0183476240039217,0.00288607703391031,1.5773834019177,0.000809943946358122,2.57309281217722
"E1698_63",1.70750778944772,0.00662403525430333,0.0183768274331313,0.0217197675067672,0.00680351593520206,0.00043961095215795,0.001186453755844,1.78444925791341,1.74849387420754,0.0568435660767746,1.82853384521273
"E719_755",0.00798000096625378,0.00108727440558308,0.0215683043583706,1.97050763007668,1.76122233455753,2.21897491001271,0.00557764749300748,0.00577661597472365,0.000126248096016511,1.95948828790778,0.00147506113263725
"E575_566",0.0115487109366602,1.92054004244477,0.00370901912750147,0.00212620099248307,0.00832782763205411,0.0284420336697845,0.00474897424297973,0.00707949930779236,1.90119291915533,8.3099997629553e-05,2.75263141038316
"E50_745",2.15385042893286,0.0249910754175936,0.0400196210820995,0.00352562452992016,0.00132208672927068,0.000277670765265831,0.0355095655837909,1.84011875267421,1.90710153277722,0.00261373545675774,0.222189670126682
"E1811_126",1.75941425775286,0.022599574342087,0.031000627431889,0.0107643531862546,0.0224642704243295,0.00489963243395516,0.0151743807514876,1.82633738755475,3.17212541016339,0.00976023225250352,1.46428515430057
"E489_211",2.20122279310784,0.16256286801014,0.00671260847891075,0.024723239420323,5.15589996932805e-05,0.0452239412541528,0.012653608984417,2.003280074131,1.38645820714733,5.62026966470743e-05,0.461233808915568
"E632_19",0.699664986186809,0.0111841484496254,0.000160484669932105,0.00358522648963658,0.00368054811172929,0.595836917263264,0.465214563643393,0.704666333609211,0.53473934348327,0.00518622263884628,0.694988684891467
"E1090_709",0.00437096058489203,2.55915879572014,0.00702611200197865,0.00160184888737178,0.000227792899284143,0.0883726115097732,0.0110000538187076,0.0277123357386449,1.61560874095093,0.0754343984378149,2.38690788765412
"E998_672",0.0124631486062164,2.05963816895181,0.00846463669429739,0.0285076323596837,0.00818980741651662,0.0061563967750715,0.00130816730205429,0.0328744449181693,1.83256763207625,0.00903800023764629,1.62180812228248
"E1606_40",1.74221030710803,0.00869223497220408,0.00370146172105287,0.00163483823020082,0.00544782504786015,0.293550735382185,0.237324088327219,1.712148809178,0.85776492342084,0.00979328092211947,1.24058754597902
"E982_761",0.000314840819587633,2.01111769033875,0.023854109488854,0.032516600634259,0.00567459700561308,0.0209121629761242,0.00754618879826473,0.0237596723552596,2.08691827541924,0.0365918660264818,2.16208343314634
"E144_346",0.00281088520381299,1.45137638393971,0.0287753675075216,0.0390480287364071,0.0205487431361229,0.00374482723911185,0.0616182904345663,0.00847045473032952,1.85698433566697,0.0594195220080254,2.34054442769516
"E604_147",1.34874746733507,0.038743856206136,0.0144265327719886,0.0207061645516886,0.00333305606913695,0.00627346645985658,0.0043803200717987,1.71053458865771,1.83186083216641,0.00447094154739636,1.33363459457317
"E106_207",2.01024324755649,0.0205878643724586,0.000178144221325466,0.008987384094735,0.0717991467248221,0.000123311989120115,0.0542090691421578,1.77515105025476,1.98862180175332,0.0059405677969582,0.00763515951230934
"E505_144",2.34783883349515,0.0185350682970246,0.0129070277991352,0.0381491014570034,0.000517846887090632,0.000216241289831081,0.0066510653931222,1.61830469868262,1.67336076128648,0.00828767973358343,0.122387514357947
"E1838_395",1.75715595972316,0.00219506538160807,0.00673035047641677,0.00309009856780822,0.0116255430548798,0.0430105276534684,0.0418208109490152,1.87963605333885,2.25810917620772,0.00191186353723921,0.00933991776948356
"E1730_718",1.89743957276514,0.000811258485312044,0.0410663325290337,0.0234320129645515,0.00408474319722043,0.00726498273363273,0.0668020336169023,1.70203665777218,1.87478266178917,0.00687785689512285,0.00530828738226969
"E1054_84",0.0607288596640243,0.93947162154462,0.0465325242918574,0.0727163782278598,0.0340428409393467,0.0111426236760679,0.0279193349905905,0.012014701974053,2.36233861940106,0.0038910102190286,1.88965295555814
"E453_464",0.0252337535229699,1.79095674172155,0.00985505615382382,0.0470296676637913,0.0384527753098151,0.00756724756235497,0.00907329635019453,0.00421201822336706,1.81981445285513,0.0403469445826061,2.15187814086458
"E801_450",0.00683751315124257,2.2022895574639,0.00784141529423551,0.00735592207584006,0.0276622550820014,0.00200750881409152,0.0229433432684196,0.00716480614851957,1.2401914773911,0.0203435012668341,2.03618435482785
"E411_211",0.00546106745882549,1.52801346903566,0.0413750138673051,0.0131571800386027,0.00415413429520955,0.000714126571354755,0.0183971860193483,0.025297295473053,2.32946803748433,0.00855463472286465,1.67871728443184
"E800_704",0.0277725785535359,2.21201791148491,0.0057876797075549,2.35653378500393e-05,0.00117089132385287,0.0124631665084865,0.000500109757049413,0.0335979514637601,1.93145741730631,0.0668970050260825,2.13826917811121
"E1917_726",0.0274619731969382,2.08860199935196,0.00458239209076842,0.00340420982336329,0.00968154019036968,0.0190509118964859,0.0041177525010775,0.0214076372843117,1.18022263591168,0.0589269316994438,2.21654592361932
"E589_511",0.00403325794637576,2.0929970932222,0.0130634649028257,0.00830151688363356,0.01026921224047,0.0117582513732341,0.0292050390053172,0.00437342564712101,1.99277048924577,0.0133998368077111,1.88265478330175
"E706_422",1.59049615586899,0.00642649148677522,0.0169909559375275,0.0120197129559924,0.00744511615204322,0.000808993837638756,0.000791444554825394,2.59635315974789,1.97955732401056,0.00580446887100925,0.0133522452721278
"E1111_153",0.00347703096351786,0.0261149626966347,0.0535541453313861,0.00545024555719951,0.17357249784305,1.49479712069209,1.3946327322259,0.00142241286858167,0.0640594666778684,0.0085462969325422,0.000571729045380834
"E1009_328",0.000555501806573857,2.17928998456869,0.0175023279345242,0.0124981532340607,0.00152987610306183,0.0175255782634486,0.0365427197225422,0.0841080823165656,1.99753382644148,0.00285872292951269,2.06792357620084
"E1807_747",0.0225940401359667,0.0222789272034289,2.12911548278362,0.000132231444322268,2.72388212594276,1.76036404318076,0.0209649075177849,0.00167326313950611,0.00122180408360434,1.38947977901284,0.00581572123062012
"E1394_155",0.000219176036268306,0.0112255728690779,0.535512232212515,0.586155823153392,0.449687578579904,1.6375979178064,1.71408976200286,0.0122165806367294,0.00825880172377171,0.539453754281112,0.0109072815320548
"E562_139",1.97961058967604,0.0204841588616962,0.00545280971658933,0.00775437250895264,0.00986178565181279,0.227972677610188,0.00204312923578861,2.43348786059075,2.1344044973188,0.0116353949283518,0.0719568760927523
"E718_652",1.9670286973587,0.167815810339823,0.0307815531168381,0.0026466262987988,0.0131343500242548,0.00462257894858442,0.0507020485111959,2.14314659401789,2.38963348259508,0.0863584732628921,0.027231119376863
"E760_490",2.08946510850748,0.033449879614516,0.124199915820651,0.00675596650570984,0.00760169743192605,0.0354137442298681,0.00581931299567337,1.9311867441978,2.75605531690077,0.0579744283063911,0.0208458308300081
"E248_414",2.13313912641042,0.0896836044910314,0.00196876447840305,0.0155900354857512,0.0188661686048244,0.00223901320578133,0.00122552911062221,2.06166107345459,2.18346668810607,0.000510006717822436,0.017693716155319
"E339_165",1.96109175595915,0.805611651723002,0.00321276188835568,0.00665330141793261,0.00248997382938285,0.000209081001191526,0.00849799160371672,1.88519259724488,2.33510277749081,0.0697088583879567,1.40169283132226
"E1660_732",4.74450774429171e-05,0.00275505682101075,0.0756077889244707,1.34210056042642,1.91166553904535,1.93446908228182,0.0514107580119323,0.00982110919720604,0.00822306273304054,1.81076396239843,0.0168536209472892
"E224_226",0.183523219960034,0.0105009490407208,0.080923719100777,0.025648654601148,0.0179387450110445,0.0225205492485221,0.00172393789417352,0.334562034563677,1.35102671611009,0.0479570031259219,1.14448699734651
"E771_536",2.02576910308761,0.0157565800704453,0.0348075551956965,0.00780275569699908,0.0180730078076854,0.000703046228223971,0.0449045221599644,2.1004819375603,1.72384171115189,0.0343694654588032,0.00167091047931765
"E1953_15",1.00586334598526,0.00454139521733008,0.000111055219424945,0.0117267775914038,0.000746806026008159,0.23543606907289,0.556886628010259,0.803438902981043,0.959645746090939,4.33618540342101e-05,0.437747083499271
"E996_689",0.0726416900394345,2.32567061285516,0.0253085225905568,0.00782555174348958,0.00721782366097651,0.000159962018631732,0.00416903585972169,0.0361348044904145,2.0171964627049,0.0337978108872303,2.01991846845604
"E1341_296",0.011493798881281,0.0283889787341591,0.00239125668094269,2.19556551981812,1.92959276130924,2.19008340112559,0.0633042036701089,0.0147919408803011,0.00702010335700696,2.52572373857999,0.016036463638777
"E274_633",0.0432142092220148,2.63042567495078,0.00112187258623465,0.0207370214767227,0.00910207990632051,0.00589346346587272,0.00477083855406882,0.0187266237752771,1.68815581057931,0.00312905149214681,1.95853233910191
"E1564_167",0.00769570590487687,0.296349542054679,0.103302079648515,0.0604553984015583,0.00673163672453377,0.00737013188405592,0.0415991323308618,0.040177292840586,1.33831701733749,0.0637436488475539,1.7706578272975
"E1360_90",0.00161445141105341,0.278046087721909,2.44113650095609e-05,0.00159021516014839,0.0211180369483275,0.028458809854356,0.0065889840206052,0.0937347657809569,1.62166738935529,0.00726936741098755,1.67426867176275
"E770_725",0.000948938424582352,0.0183139345985316,0.021620394342482,2.37565496943985,2.22782126422663,1.55845234103709,0.00633834634152661,0.013057609798271,0.0156375825227216,2.06810614598256,0.0140249492893447
"E193_612",0.00546580807550015,1.78329136068459,0.00525663839351935,0.00881485153506583,0.0402610948619816,0.00367263894002578,0.000574519917348875,0.000856010891860037,2.07337120751606,0.0674930523219953,2.09801668207503
"E511_599",2.20212738578681,0.00825739514903381,0.00297207521127099,0.0167431694556123,0.00103675484840182,0.00197167267861112,0.08366115504164,2.45254618487768,2.12399271977253,0.00209188240715069,0.0128801312462873
"E1528_17",1.08911121996297,0.0386136987318355,0.0162452602531998,0.0161544917236758,0.0183251309081549,0.331338987584581,0.533657358570546,0.812303000876883,0.821043535731897,0.0177310221643526,0.485488396429665
"E1285_340",2.43307705943066,0.0230084791378886,0.00804086359971648,4.57210834480175e-05,0.0024133516778167,0.0124815683482052,0.00702461104071707,1.93276957793253,1.68972732026227,0.00828042159665966,0.0493869061450014
"E282_46",2.06299378659611,0.0309530980574217,0.0266525682292511,0.000441998907221016,0.00603809430412392,0.0103219168016937,0.00398420454280125,2.3134776029669,1.96491582825468,0.00119715106640473,1.68502109471586
"E1573_465",0.0538531176997066,1.69464269083981,0.0578118052292896,0.0122255360838352,0.000233903966552826,0.0105982535301841,0.00612906470346474,0.00971556600678134,1.77039843907396,0.131183894800064,1.64361846509752
"E1609_574",1.93348005125817,0.0138364955763683,0.0716066998055081,0.00419124624201734,2.2591416407999e-05,0.0290110935567275,0.0137909778439949,2.28284056721415,1.71712793319327,0.0158672398025565,0.0089146979322392
"E1088_652",2.68543902251909,0.0346929642935769,0.0081547336703081,0.0338644645389329,0.00839647421317387,0.00806335229479613,0.00583308647739466,2.22084660415178,1.95493485121288,6.21580400906674e-06,0.0942943346376947
"E907_707",1.20149535578485,0.173192919150524,0.0114933654072182,0.00634355286208896,0.0312226818154833,0.000810003444601386,0.00745366355656586,2.02534943799195,2.21820190330778,0.00163171440738235,0.0197871929998271
"E459_376",0.000655075972021732,1.96210257587387,0.000574378779497091,0.00519122824859911,0.00127168917601397,0.0120905626765835,0.0527742951242775,0.016724795642672,2.25521951646996,0.0920801322308834,1.74481029785205
"E437_426",1.55120134276842,0.0283498384741461,0.034375982828477,0.0360870674248515,0.0420754398942473,0.0143158116946796,0.00962410502990964,1.71425719176632,1.84965980817549,0.0108049073920611,0.00515972303954448
"E1232_395",2.2139258759022,0.0579743118391992,0.000787359091883474,0.0387213037842215,0.00829207944813604,0.0293023739187467,0.00443166886325975,1.97000705924684,1.58803356107825,0.00872510038144189,0.0338735391536708
"E637_698",0.00217287067034149,1.68513682436579,0.11874716321417,0.0148937517836463,0.017600482020586,0.0911691209715977,0.0151905028644117,0.00813403381422784,1.91882598930531,0.00320476435137958,2.0355821099381
"E1837_580",1.9036434200131,0.0358713013971573,0.0317633286658123,0.0963389181978154,0.00177216137301995,0.0389504925892178,0.038366452182441,2.01283734303975,2.39854370520997,0.000776281940271229,0.00192044972163688
"E1562_394",2.83660563122123,0.016741810527482,0.0118110938502492,0.00187681036094522,0.0111578646854069,0.0100135656995603,0.00777699097928837,2.19711610699472,2.09203627998691,0.012654291315561,0.103712193419321
"E664_761",0.0487324186654237,1.8082115858404,0.00294568262542976,0.0215407607316563,0.000315087259680197,0.0148462768293858,0.00681669623554469,0.0235335645924063,1.91633593711973,0.0108771249559282,1.92044763755131
"E1761_74",1.23512998136221,0.0239556256421222,0.00502445117999079,0.0307571435399386,0.00463541612235552,0.0152146911585999,0.0452154760007434,1.61977413438286,2.28381296794677,0.0851927367864698,2.12593182426048
"E1631_525",0.0203882426670506,2.02335292171409,0.00432485128097252,0.0115823428821225,0.00208361592121821,0.110998404979612,0.0204383063206006,0.0220587804614696,2.02737238195131,0.00662034249386917,1.80206258964953
"E1141_240",2.36642735436137,0.0190655259048302,0.0307112228427337,0.0108990578842737,0.00439928614965791,0.0200456024621808,0.0156233280011588,2.25683504321858,2.51931693498508,0.0211496939651165,0.090192502380915
"E689_629",0.0285617857915295,0.00690572918393885,1.93830412077239,0.0137137187308301,2.62819724397784,1.79041384961596,0.000753572475652779,0.15300692970269,0.0118326619351265,2.20509275714467,0.0119168882682677
"E871_347",1.83834546302312,0.00692538140782866,0.0107857647111156,0.0170902385647694,0.0139361716556789,0.0281911337899366,0.00843040823428912,2.42101234706036,2.56359178363665,0.0077004814465244,0.194232557069819
